method_enc,path_len,path_depth,has_query,has_values,is_php,is_static,label,freq_label,predicted_label
0,18,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,28,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,28,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,28,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,28,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,28,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,27,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,26,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,13,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,25,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,16,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,24,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,17,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,28,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,23,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,14,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,18,2,0,0,0,0,-1,3,8
0,28,2,0,0,0,0,-1,3,8
0,15,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,22,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
0,19,2,0,0,0,0,-1,3,8
0,20,2,0,0,0,0,-1,3,8
0,21,2,0,0,0,0,-1,3,8
